slug,name,botanical,genus,cat,grouped,group,groupDefault,bloomCount,bloomColors,foliage,sun,water,zones,tags
black-eyed-susan-prairie-sun,Prairie Sun,Rudbeckia hirta 'Prairie Sun',Rudbeckia,Perennial,true,black-eyed-susan,false,1,#f6c83a,,full-sun,low,3-7,yellow pollinator
black-eyed-susan-denver-daisy,Denver Daisy,Rudbeckia hirta 'Denver Daisy',Rudbeckia,Perennial,true,black-eyed-susan,false,1,#f0a020,,full-sun,low,3-7,yellow gold pollinator
black-eyed-susan-autumn-colors,Autumn Colors,Rudbeckia hirta 'Autumn Colors',Rudbeckia,Perennial,true,black-eyed-susan,false,1,#d6802a,,full-sun,low,3-7,orange bronze pollinator
black-eyed-susan-goldilocks,Goldilocks,Rudbeckia hirta 'Goldilocks',Rudbeckia,Perennial,true,black-eyed-susan,false,1,#f2b01e,,full-sun,low,5-9,yellow gold double
black-eyed-susan-toto-gold,Toto Gold,Rudbeckia hirta 'Toto Gold',Rudbeckia,Perennial,true,black-eyed-susan,false,1,#f4b81e,,full-sun,low,5-9,yellow gold
shasta-daisy,Shasta Daisy,Leucanthemum,Leucanthemum,Perennial,true,shasta-daisy,true,1,#fbfbfb,,full-sun,moderate,5-9,white
shasta-daisy-becky,Becky,Leucanthemum × superbum 'Becky',Leucanthemum,Perennial,true,shasta-daisy,false,1,#fcfcfa,,full-sun,moderate,5-9,white
shasta-daisy-alaska,Alaska,Leucanthemum × superbum 'Alaska',Leucanthemum,Perennial,true,shasta-daisy,false,1,#fbfbf8,,full-sun,moderate,4-9,white
shasta-daisy-snowcap,Snowcap,Leucanthemum × superbum 'Snowcap',Leucanthemum,Perennial,true,shasta-daisy,false,1,#fcfcfa,,full-sun,moderate,5-9,white
shasta-daisy-banana-cream,Banana Cream,Leucanthemum × superbum 'Banana Cream',Leucanthemum,Perennial,true,shasta-daisy,false,1,#f4e8a0,,full-sun,moderate,5-9,yellow cream
shasta-daisy-crazy-daisy,Crazy Daisy,Leucanthemum × superbum 'Crazy Daisy',Leucanthemum,Perennial,true,shasta-daisy,false,1,#fafaf6,,full-sun,moderate,5-9,white double
shasta-daisy-snow-lady,Snow Lady,Leucanthemum × superbum 'Snow Lady',Leucanthemum,Perennial,true,shasta-daisy,false,1,#fbfbf8,,full-sun,moderate,5-9,white
coreopsis,Coreopsis,Coreopsis,Coreopsis,Perennial,true,coreopsis,true,1,#f5c518,,full-sun,low,4-9,yellow pollinator
coreopsis-moonbeam,Moonbeam,Coreopsis verticillata 'Moonbeam',Coreopsis,Perennial,true,coreopsis,false,1,#f4e07a,,full-sun,low,3-9,yellow pollinator
coreopsis-zagreb,Zagreb,Coreopsis verticillata 'Zagreb',Coreopsis,Perennial,true,coreopsis,false,1,#f4b81e,,full-sun,low,3-9,yellow gold pollinator
coreopsis-early-sunrise,Early Sunrise,Coreopsis grandiflora 'Early Sunrise',Coreopsis,Perennial,true,coreopsis,false,1,#f0a81e,,full-sun,low,4-9,yellow gold pollinator
coreopsis-creme-brulee,Crème Brûlée,Coreopsis verticillata 'Crème Brûlée',Coreopsis,Perennial,true,coreopsis,false,1,#f4d85a,,full-sun,low,4-9,yellow pollinator
coreopsis-mercury-rising,Mercury Rising,Coreopsis 'Mercury Rising',Coreopsis,Perennial,true,coreopsis,false,1,#a82838,,full-sun,low,5-9,red burgundy pollinator
coreopsis-route-66,Route 66,Coreopsis 'Route 66',Coreopsis,Perennial,true,coreopsis,false,1,#e8b020,,full-sun,low,5-9,yellow red bicolor pollinator
coreopsis-sienna-sunset,Sienna Sunset,Coreopsis 'Sienna Sunset',Coreopsis,Perennial,true,coreopsis,false,1,#e0763a,,full-sun,low,5-9,orange coral pollinator
coreopsis-pink-sapphire,Pink Sapphire,Coreopsis 'Pink Sapphire',Coreopsis,Perennial,true,coreopsis,false,1,#e87aa8,,full-sun,moderate,5-9,pink pollinator
coreopsis-pumpkin-pie,Pumpkin Pie,Coreopsis 'Pumpkin Pie',Coreopsis,Perennial,true,coreopsis,false,1,#e88a3a,,full-sun,low,5-9,orange yellow pollinator
coreopsis-red-satin,Red Satin,Coreopsis 'Red Satin',Coreopsis,Perennial,true,coreopsis,false,1,#c2283a,,full-sun,low,4-9,red cut flower pollinator
coreopsis-jethro-tull,Jethro Tull,Coreopsis 'Jethro Tull',Coreopsis,Perennial,true,coreopsis,false,1,#f0a81e,,full-sun,low,4-9,yellow gold pollinator
salvia,Perennial Salvia,Salvia nemorosa,Salvia,Perennial,true,salvia,true,1,#5e4b9e,,full-sun,low,4-8,purple pollinator
salvia-may-night,May Night,Salvia nemorosa 'Mainacht',Salvia,Perennial,true,salvia,false,1,#4a3a8e,,full-sun,low,4-8,purple violet pollinator
salvia-caradonna,Caradonna,Salvia nemorosa 'Caradonna',Salvia,Perennial,true,salvia,false,1,#5a4aa8,,full-sun,low,4-8,purple violet blue pollinator
salvia-blue-hill,Blue Hill,Salvia × sylvestris 'Blauhügel',Salvia,Perennial,true,salvia,false,1,#7a82c8,,full-sun,low,4-8,blue lavender pollinator
salvia-snow-hill,Snow Hill,Salvia × sylvestris 'Schneehügel',Salvia,Perennial,true,salvia,false,1,#f2f0e8,,full-sun,low,4-8,white pollinator
salvia-sensation-rose,Sensation Rose,Salvia nemorosa 'Sensation Rose',Salvia,Perennial,true,salvia,false,1,#d6608e,,full-sun,low,4-8,pink rose pollinator
salvia-east-friesland,East Friesland,Salvia nemorosa 'Ostfriesland',Salvia,Perennial,true,salvia,false,1,#5e3a96,,full-sun,low,4-8,purple violet pollinator
salvia-pink-profusion,Pink Profusion,Salvia nemorosa 'Pink Profusion',Salvia,Perennial,true,salvia,false,1,#d64a8e,,full-sun,low,4-8,pink magenta pollinator
salvia-violet-riot,Violet Riot,Salvia nemorosa 'Violet Riot',Salvia,Perennial,true,salvia,false,1,#7a3aae,,full-sun,low,4-8,purple violet pollinator
salvia-rose-marvel,Rose Marvel,Salvia nemorosa 'Rose Marvel',Salvia,Perennial,true,salvia,false,1,#d6488e,,full-sun,low,4-8,pink rose magenta pollinator
salvia-blue-marvel,Blue Marvel,Salvia nemorosa 'Blue Marvel',Salvia,Perennial,true,salvia,false,1,#5a52b8,,full-sun,low,4-8,blue purple violet pollinator
salvia-april-night,April Night,Salvia nemorosa 'April Night',Salvia,Perennial,true,salvia,false,1,#4e44a0,,full-sun,low,4-8,purple violet blue pollinator
catmint,Catmint,Nepeta,Nepeta,Perennial,true,catmint,true,1,#8f8fd6,#7f9173,full-sun,low,3-8,purple pollinator
catmint-walkers-low,Walker's Low,Nepeta 'Walker's Low',Nepeta,Perennial,true,catmint,false,1,#8a8ad6,#8a9a8a,full-sun,low,3-8,blue lavender purple pollinator
catmint-six-hills-giant,Six Hills Giant,Nepeta 'Six Hills Giant',Nepeta,Perennial,true,catmint,false,1,#7a7ac8,#8a9a8a,full-sun,low,3-8,blue violet purple pollinator
catmint-cats-meow,Cat's Meow,Nepeta 'Cat's Meow',Nepeta,Perennial,true,catmint,false,1,#7a82d0,#8a9a8a,full-sun,low,3-8,blue lavender pollinator
catmint-purrsian-blue,Purrsian Blue,Nepeta 'Purrsian Blue',Nepeta,Perennial,true,catmint,false,1,#8a8ad8,#8a9a8a,full-sun,low,3-8,blue lavender pollinator
catmint-junior-walker,Junior Walker,Nepeta 'Junior Walker',Nepeta,Perennial,true,catmint,false,1,#8a8ad6,#8a9a8a,full-sun,low,3-8,blue lavender purple pollinator
catmint-blue-wonder,Blue Wonder,Nepeta × faassenii 'Blue Wonder',Nepeta,Perennial,true,catmint,false,1,#6a72c8,#8a9a8a,full-sun,low,3-8,blue violet pollinator
catmint-pink-cat,Pink Cat,Nepeta 'Pink Cat',Nepeta,Perennial,true,catmint,false,1,#e0a0c0,#8a9a8a,full-sun,low,3-8,pink pollinator
catmint-snowflake,Snowflake,Nepeta racemosa 'Snowflake',Nepeta,Perennial,true,catmint,false,1,#f2f0e8,#8a9a8a,full-sun,low,3-8,white pollinator
catmint-little-titch,Little Titch,Nepeta racemosa 'Little Titch',Nepeta,Perennial,true,catmint,false,1,#9a8ad0,#8a9a8a,full-sun,low,3-8,blue lavender dwarf pollinator
catmint-early-bird,Early Bird,Nepeta 'Early Bird',Nepeta,Perennial,true,catmint,false,1,#7a7ad0,#8a9a8a,full-sun,low,3-8,blue violet purple pollinator
russian-sage,Russian Sage,Salvia yangii,Salvia,Perennial,false,,false,1,#9aa7d6,#8a977f,full-sun,low,4-9,blue fragrant
yarrow,Yarrow,Achillea,Achillea,Perennial,true,yarrow,true,1,#f4c542,,full-sun,low,3-9,yellow pollinator
yarrow-moonshine,Moonshine,Achillea 'Moonshine',Achillea,Perennial,true,yarrow,false,1,#f4d83a,#9aa89a,full-sun,low,3-9,yellow pollinator
yarrow-coronation-gold,Coronation Gold,Achillea 'Coronation Gold',Achillea,Perennial,true,yarrow,false,1,#e8a81e,,full-sun,low,3-9,gold yellow pollinator
yarrow-cerise-queen,Cerise Queen,Achillea millefolium 'Cerise Queen',Achillea,Perennial,true,yarrow,false,1,#d63a6e,,full-sun,low,3-9,pink magenta pollinator
yarrow-paprika,Paprika,Achillea millefolium 'Paprika',Achillea,Perennial,true,yarrow,false,1,#cc3a32,,full-sun,low,3-9,red orange pollinator
yarrow-terracotta,Terracotta,Achillea 'Terracotta',Achillea,Perennial,true,yarrow,false,1,#d6783a,,full-sun,low,3-9,orange coral peach pollinator
yarrow-apricot-delight,Apricot Delight,Achillea millefolium 'Apricot Delight',Achillea,Perennial,true,yarrow,false,1,#f0a07a,,full-sun,low,3-9,coral peach apricot pink pollinator
yarrow-red-velvet,Red Velvet,Achillea millefolium 'Red Velvet',Achillea,Perennial,true,yarrow,false,1,#b82836,,full-sun,low,3-9,red pollinator
yarrow-white,White Yarrow,Achillea millefolium,Achillea,Perennial,true,yarrow,false,1,#f2efe6,,full-sun,low,3-9,white pollinator native
yarrow-saucy-seduction,Saucy Seduction,Achillea millefolium 'Saucy Seduction',Achillea,Perennial,true,yarrow,false,1,#d65a8e,,full-sun,low,3-9,pink rose magenta pollinator
yarrow-pomegranate,Pomegranate,Achillea millefolium 'Pomegranate',Achillea,Perennial,true,yarrow,false,1,#c22850,,full-sun,low,3-9,red magenta pollinator
yarrow-sunny-seduction,Sunny Seduction,Achillea 'Sunny Seduction',Achillea,Perennial,true,yarrow,false,1,#f0dc6a,,full-sun,low,3-9,yellow pollinator
peony,Peony,Paeonia,Paeonia,Perennial,true,peonies,true,1,#ec7faa,,full-sun,moderate,3-8,pink fragrant cut flower
peony-sarah-bernhardt,Sarah Bernhardt,Paeonia 'Sarah Bernhardt',Paeonia,Perennial,true,peonies,false,1,#ef9ec0,,full-sun,moderate,3-8,pink double fragrant cut flower classic
peony-karl-rosenfield,Karl Rosenfield,Paeonia 'Karl Rosenfield',Paeonia,Perennial,true,peonies,false,1,#b8283c,,full-sun,moderate,3-8,red double fragrant cut flower
peony-festiva-maxima,Festiva Maxima,Paeonia 'Festiva Maxima',Paeonia,Perennial,true,peonies,false,1,#f6f2ea,,full-sun,moderate,3-8,white double fragrant cut flower
peony-bowl-of-beauty,Bowl of Beauty,Paeonia 'Bowl of Beauty',Paeonia,Perennial,true,peonies,false,1,#ec88b0,,full-sun,moderate,3-8,pink cream fragrant
peony-coral-charm,Coral Charm,Paeonia 'Coral Charm',Paeonia,Perennial,true,peonies,false,1,#f0855e,,full-sun,moderate,3-8,coral peach semi-double
peony-duchesse-de-nemours,Duchesse de Nemours,Paeonia 'Duchesse de Nemours',Paeonia,Perennial,true,peonies,false,1,#f7f3e8,,full-sun,moderate,3-8,white cream double fragrant cut flower
peony-bartzella,Bartzella,Paeonia 'Bartzella',Paeonia,Perennial,true,peonies,false,1,#f4dd5a,,full-sun,moderate,3-8,yellow itoh fragrant
peony-shirley-temple,Shirley Temple,Paeonia 'Shirley Temple',Paeonia,Perennial,true,peonies,false,1,#f3dde0,,full-sun,moderate,3-8,pink blush white double fragrant
peony-red-charm,Red Charm,Paeonia 'Red Charm',Paeonia,Perennial,true,peonies,false,1,#b02030,,full-sun,moderate,3-8,red double fragrant cut flower
peony-monsieur-jules-elie,Monsieur Jules Elie,Paeonia 'Monsieur Jules Elie',Paeonia,Perennial,true,peonies,false,1,#e89ab8,,full-sun,moderate,3-8,pink double fragrant cut flower
peony-coral-sunset,Coral Sunset,Paeonia 'Coral Sunset',Paeonia,Perennial,true,peonies,false,1,#f0916a,,full-sun,moderate,3-8,coral orange peach semi-double
peony-kansas,Kansas,Paeonia 'Kansas',Paeonia,Perennial,true,peonies,false,1,#cc3458,,full-sun,moderate,3-8,red pink double cut flower
peony-gardenia,Gardenia,Paeonia 'Gardenia',Paeonia,Perennial,true,peonies,false,1,#f5eee4,,full-sun,moderate,3-8,white blush double fragrant
peony-pink-hawaiian-coral,Pink Hawaiian Coral,Paeonia 'Pink Hawaiian Coral',Paeonia,Perennial,true,peonies,false,1,#f08a8a,,full-sun,moderate,3-8,coral pink semi-double fragrant
peony-do-tell,Do Tell,Paeonia 'Do Tell',Paeonia,Perennial,true,peonies,false,1,#f0b8cc,,full-sun,moderate,3-8,pink blush fragrant
bee-balm,Bee Balm,Monarda,Monarda,Perennial,true,bee-balm,true,1,#d6402e,,full-sun,moderate,3-9,red pollinator fragrant
bee-balm-jacob-cline,Jacob Cline,Monarda didyma 'Jacob Cline',Monarda,Perennial,true,bee-balm,false,1,#cc2e26,,full-sun,moderate,3-9,red pollinator fragrant
bee-balm-raspberry-wine,Raspberry Wine,Monarda 'Raspberry Wine',Monarda,Perennial,true,bee-balm,false,1,#9e2848,,full-sun,moderate,3-9,red magenta pollinator fragrant
bee-balm-marshalls-delight,Marshall's Delight,Monarda 'Marshall's Delight',Monarda,Perennial,true,bee-balm,false,1,#e0508e,,full-sun,moderate,3-9,pink magenta pollinator fragrant
bee-balm-gardenview-scarlet,Gardenview Scarlet,Monarda 'Gardenview Scarlet',Monarda,Perennial,true,bee-balm,false,1,#e0382e,,full-sun,moderate,3-9,red scarlet pollinator fragrant
bee-balm-snow-white,Snow White,Monarda 'Schneewittchen',Monarda,Perennial,true,bee-balm,false,1,#f2f0e8,,full-sun,moderate,3-9,white pollinator fragrant
bee-balm-purple-rooster,Purple Rooster,Monarda 'Purple Rooster',Monarda,Perennial,true,bee-balm,false,1,#7a3a9e,,full-sun,moderate,3-9,purple violet pollinator fragrant
bee-balm-claire-grace,Claire Grace,Monarda fistulosa 'Claire Grace',Monarda,Perennial,true,bee-balm,false,1,#b08ac8,,full-sun,moderate,3-9,lavender purple pollinator fragrant
bee-balm-pardon-my-cerise,Pardon My Cerise,Monarda didyma 'Pardon My Cerise',Monarda,Perennial,true,bee-balm,false,1,#d22e5e,,full-sun,moderate,3-9,magenta red pink dwarf pollinator
bee-balm-pardon-my-purple,Pardon My Purple,Monarda didyma 'Pardon My Purple',Monarda,Perennial,true,bee-balm,false,1,#8a4aae,,full-sun,moderate,3-9,purple violet dwarf pollinator
bee-balm-rockin-raspberry,Rockin' Raspberry,Monarda 'Rockin' Raspberry',Monarda,Perennial,true,bee-balm,false,1,#b0386e,,full-sun,moderate,3-9,magenta purple pink pollinator
bee-balm-grand-marshall,Grand Marshall,Monarda 'Grand Marshall',Monarda,Perennial,true,bee-balm,false,1,#a83a8e,,full-sun,moderate,3-9,magenta purple pink pollinator
phlox,Garden Phlox,Phlox paniculata,Phlox,Perennial,true,phlox,true,1,#e07ab0,,full-sun,moderate,4-8,pink fragrant
phlox-david,David,Phlox paniculata 'David',Phlox,Perennial,true,phlox,false,1,#f4f2ea,,full-sun,moderate,4-8,white fragrant
phlox-jeana,Jeana,Phlox paniculata 'Jeana',Phlox,Perennial,true,phlox,false,1,#d488b8,,full-sun,moderate,4-8,pink lavender fragrant pollinator
phlox-bright-eyes,Bright Eyes,Phlox paniculata 'Bright Eyes',Phlox,Perennial,true,phlox,false,1,#f0a8c8,,full-sun,moderate,4-8,pink bicolor fragrant
phlox-laura,Laura,Phlox paniculata 'Laura',Phlox,Perennial,true,phlox,false,1,#a84a9e,,full-sun,moderate,4-8,purple magenta bicolor fragrant
phlox-nicky,Nicky,Phlox paniculata 'Nicky',Phlox,Perennial,true,phlox,false,1,#9e2e8e,,full-sun,moderate,4-8,magenta purple fragrant
phlox-blue-paradise,Blue Paradise,Phlox paniculata 'Blue Paradise',Phlox,Perennial,true,phlox,false,1,#6a5ab8,,full-sun,moderate,4-8,blue purple violet fragrant
phlox-starfire,Starfire,Phlox paniculata 'Starfire',Phlox,Perennial,true,phlox,false,1,#c82846,,full-sun,moderate,4-8,red magenta fragrant
phlox-orange-perfection,Orange Perfection,Phlox paniculata 'Orange Perfection',Phlox,Perennial,true,phlox,false,1,#f0805a,,full-sun,moderate,4-8,coral salmon orange fragrant
phlox-coral-flame,Coral Flame,Phlox paniculata 'Coral Flame',Phlox,Perennial,true,phlox,false,1,#f0746a,,full-sun,moderate,4-8,coral pink fragrant
phlox-robert-poore,Robert Poore,Phlox paniculata 'Robert Poore',Phlox,Perennial,true,phlox,false,1,#b03a8e,,full-sun,moderate,4-8,magenta purple fragrant
phlox-white-flame,White Flame,Phlox paniculata 'White Flame',Phlox,Perennial,true,phlox,false,1,#f2f0e8,,full-sun,moderate,4-8,white fragrant
phlox-purple,Purple Phlox,Phlox paniculata 'Purple',Phlox,Perennial,true,phlox,false,1,#7a4aae,,full-sun,moderate,4-8,purple violet fragrant
sedum-autumn,Autumn Joy Sedum,Hylotelephium 'Herbstfreude',Hylotelephium,Perennial,true,sedum,true,1,#c46a6a,,full-sun,low,3-9,pink fall
sedum-brilliant,Brilliant Sedum,Hylotelephium spectabile 'Brilliant',Hylotelephium,Perennial,true,sedum,false,1,#d6588e,,full-sun,low,3-9,pink rose fall
sedum-matrona,Matrona,Hylotelephium 'Matrona',Hylotelephium,Perennial,true,sedum,false,1,#d68aa0,#7a6a6a,full-sun,low,3-9,pink fall
sedum-purple-emperor,Purple Emperor,Hylotelephium 'Purple Emperor',Hylotelephium,Perennial,true,sedum,false,1,#c0607a,#5a3a48,full-sun,low,3-9,pink purple fall
sedum-neon,Neon Sedum,Hylotelephium spectabile 'Neon',Hylotelephium,Perennial,true,sedum,false,1,#d63a86,,full-sun,low,3-9,magenta pink fall
sedum-autumn-fire,Autumn Fire,Hylotelephium 'Autumn Fire',Hylotelephium,Perennial,true,sedum,false,1,#c84a52,,full-sun,low,3-9,red rust pink fall
sedum-frosty-morn,Frosty Morn,Hylotelephium 'Frosty Morn',Hylotelephium,Perennial,true,sedum,false,1,#e8b0c0,#a8c0a0,full-sun,low,3-9,pink white fall
sedum-thunderhead,Thunderhead,Hylotelephium 'Thunderhead',Hylotelephium,Perennial,true,sedum,false,1,#c03a5a,,full-sun,low,3-9,red pink fall
sedum-mr-goodbud,Mr. Goodbud,Hylotelephium 'Mr. Goodbud',Hylotelephium,Perennial,true,sedum,false,1,#c44a7e,,full-sun,low,3-9,pink purple magenta fall
aster,Aster,Symphyotrichum,Symphyotrichum,Perennial,true,aster,true,1,#8e6fc6,,full-sun,moderate,3-8,purple fall pollinator
aster-purple-dome,Purple Dome,Symphyotrichum novae-angliae 'Purple Dome',Symphyotrichum,Perennial,true,aster,false,1,#7a4aae,,full-sun,moderate,3-8,purple violet fall pollinator
aster-alma-potschke,Alma Pötschke,Symphyotrichum novae-angliae 'Alma Pötschke',Symphyotrichum,Perennial,true,aster,false,1,#e0507e,,full-sun,moderate,3-8,pink magenta rose fall pollinator
aster-woods-blue,Wood's Blue,Symphyotrichum dumosum 'Wood's Blue',Symphyotrichum,Perennial,true,aster,false,1,#7a8ad0,,full-sun,moderate,4-8,blue lavender fall pollinator
aster-woods-pink,Wood's Pink,Symphyotrichum dumosum 'Wood's Pink',Symphyotrichum,Perennial,true,aster,false,1,#e88ab8,,full-sun,moderate,4-8,pink fall pollinator
aster-woods-purple,Wood's Purple,Symphyotrichum dumosum 'Wood's Purple',Symphyotrichum,Perennial,true,aster,false,1,#8a5ab8,,full-sun,moderate,4-8,purple violet fall pollinator
aster-october-skies,October Skies,Symphyotrichum oblongifolium 'October Skies',Symphyotrichum,Perennial,true,aster,false,1,#6a7ac8,,full-sun,low,3-8,blue purple fall pollinator
aster-patricia-ballard,Patricia Ballard,Symphyotrichum novi-belgii 'Patricia Ballard',Symphyotrichum,Perennial,true,aster,false,1,#c44a8e,,full-sun,moderate,4-8,pink magenta purple fall pollinator
aster-snow-flurry,Snow Flurry,Symphyotrichum ericoides 'Snow Flurry',Symphyotrichum,Perennial,true,aster,false,1,#f2f0e8,,full-sun,moderate,3-8,white fall pollinator
aster-kickin-carmine,Kickin' Carmine Red,Symphyotrichum 'Kickin Carmine Red',Symphyotrichum,Perennial,true,aster,false,1,#c2284e,,full-sun,moderate,4-8,red magenta fall pollinator
aster-raydons-favorite,Raydon's Favorite,Symphyotrichum oblongifolium 'Raydon's Favorite',Symphyotrichum,Perennial,true,aster,false,1,#7a6fc8,,full-sun,low,3-8,blue purple violet fall pollinator
aster-professor-kippenberg,Professor Kippenberg,Symphyotrichum novi-belgii 'Professor Anton Kippenberg',Symphyotrichum,Perennial,true,aster,false,1,#8a8ad0,,full-sun,moderate,4-8,blue lavender fall pollinator
coral-bells,Coral Bells,Heuchera,Heuchera,Perennial,true,coral-bells,true,0,,#8a5a6a,part-shade,moderate,4-9,foliage shade
coral-bells-palace-purple,Palace Purple,Heuchera 'Palace Purple',Heuchera,Perennial,true,coral-bells,false,0,,#5a3a48,part-shade,moderate,4-9,purple burgundy foliage shade
coral-bells-caramel,Caramel,Heuchera 'Caramel',Heuchera,Perennial,true,coral-bells,false,0,,#c8843e,part-shade,moderate,4-9,caramel amber orange foliage
coral-bells-obsidian,Obsidian,Heuchera 'Obsidian',Heuchera,Perennial,true,coral-bells,false,0,,#3a2630,part-shade,moderate,4-9,black purple foliage shade
coral-bells-lime-rickey,Lime Rickey,Heuchera 'Lime Rickey',Heuchera,Perennial,true,coral-bells,false,0,,#b8c84e,full-shade,moderate,4-9,lime green chartreuse foliage shade
coral-bells-georgia-peach,Georgia Peach,Heuchera 'Georgia Peach',Heuchera,Perennial,true,coral-bells,false,0,,#e0915a,part-shade,moderate,4-9,peach amber apricot foliage
coral-bells-plum-pudding,Plum Pudding,Heuchera 'Plum Pudding',Heuchera,Perennial,true,coral-bells,false,0,,#6a4258,part-shade,moderate,4-9,purple plum foliage shade
coral-bells-marmalade,Marmalade,Heuchera 'Marmalade',Heuchera,Perennial,true,coral-bells,false,0,,#b06a32,part-shade,moderate,4-9,amber caramel orange foliage
coral-bells-forever-red,Forever Red,Heuchera 'Forever Red',Heuchera,Perennial,true,coral-bells,false,0,,#9a2e34,part-shade,moderate,4-9,red burgundy foliage
coral-bells-citronelle,Citronelle,Heuchera 'Citronelle',Heuchera,Perennial,true,coral-bells,false,0,,#c8c84e,full-shade,moderate,4-9,yellow lime green chartreuse foliage shade
coral-bells-silver-scrolls,Silver Scrolls,Heuchera 'Silver Scrolls',Heuchera,Perennial,true,coral-bells,false,0,,#9aa0aa,part-shade,moderate,4-9,silver purple foliage shade
coral-bells-melting-fire,Melting Fire,Heuchera 'Melting Fire',Heuchera,Perennial,true,coral-bells,false,0,,#a83a44,part-shade,moderate,4-9,red purple foliage
coral-bells-berry-smoothie,Berry Smoothie,Heuchera 'Berry Smoothie',Heuchera,Perennial,true,coral-bells,false,0,,#b85878,part-shade,moderate,4-9,pink rose magenta foliage
coral-bells-forever-purple,Forever Purple,Heuchera 'Forever Purple',Heuchera,Perennial,true,coral-bells,false,0,,#6a3a78,part-shade,moderate,4-9,purple violet foliage shade
